Name,Address,Rating,Distance,Latitude,Longitude
Monte Bianco Italian Cuisine,"1201 Bloor Street W Toronto, ON M6H 1N4 Canada ",4.6,973.5207755078703,43.664182,-79.449066
Chito's Pizza,"1308 Bloor Street W Toronto, ON M6H 1N9 Canada ",3.9,822.3488956340526,43.664182,-79.449066
Domino's Pizza,"1549 Dupont Street Toronto, ON M6P 3S5 Canada ",1.6,308.98994894783857,43.664182,-79.449066
Uai Pizzeria and Restaurant,"1262 Street Clair Avenue W Toronto, ON M6E 1B9 Canada ",3.7,1474.8146242964604,43.664182,-79.449066
Pi Co,"2862 Dundas Street W Toronto, ON M6P 1Y8 Canada ",4.5,1285.866131701655,43.664182,-79.449066
Fantasy Kitchen,"2385 Dundas Street W Toronto, ON M6P 1X2 Canada ",5.0,793.771297655575,43.664182,-79.449066
Salto Restaurant,"1138 Davenport Road Toronto, ON M6G 2C6 Canada ",4.3,1878.858356516491,43.664182,-79.449066
Amato Real Pizza,"2385 Dundas Street W Toronto, ON M6P 1X2 Canada ",2.6,794.7430675224331,43.664182,-79.449066
Spaccio West,"128A Sterling Road Toronto, ON M6R 2B7 Canada ",3.3,1215.4724916015368,43.664182,-79.449066
Indie Ale House,"2876 Dundas Street W Toronto, ON M6P 1Y9 Canada ",4.0,1308.3658190112958,43.664182,-79.449066
Botham's,"2869 Dundas St W Toronto, ON M6P 1Y9 Canada ",4.1,1308.101611287499,43.664182,-79.449066
Big Trouble Pizza,"191 Geary Avenue Toronto, ON M6H 2C1 Canada ",4.9,1121.2551617253334,43.664182,-79.449066
King Slice,"1598 Bloor St W Toronto, ON M6P 1A7 Canada ",3.3,1031.1459027702633,43.664182,-79.449066
Mr Chai,"545 Keele Street Unit 110 Toronto, ON M6N 3E4 Canada ",0.0,1568.7684810967387,43.664182,-79.449066
Hot Slice Pizza,"1383 Davenport Rd Toronto, ON M6H 2H6 Canada ",0.0,1153.3672030478763,43.664182,-79.449066
Vivo Pizza+Pasta,"1832 Bloor Street W Toronto, ON M6P 0A2 Canada ",3.4,1585.430666118814,43.664182,-79.449066
Pizza Pan,"1822 Saint Clair Avenue W Toronto, ON M6N 1J5 Canada ",3.4,1529.243977646542,43.664182,-79.449066
Juniors Pizza,"2243 Dundas Street W Toronto, ON M6R 1X6 Canada ",4.1,1123.5748267697538,43.664182,-79.449066
241 Pizza,"1349 Saint Clair Avenue West Toronto, ON M6E 1C5 Canada ",5.0,1330.9856004914109,43.664182,-79.449066
Frank’s Pizza House,"1352 St Clair Avenue W Toronto, ON M6E 1C4 Canada ",3.5,1405.0811791368485,43.664182,-79.449066
FBI Pizza,"1248 St Clair Avenue W Toronto, ON M6E 1B7 Canada ",4.5,1499.188068773019,43.664182,-79.449066
Wing Machine,"1308 Bloor Street West Toronto, ON M6H 1N9 Canada ",4.0,823.3515679747468,43.664182,-79.449066
241 Pizza,"1383 Davenport Road Toronto, ON M6H 2H6 Canada ",3.6,1157.4441957225586,43.664182,-79.449066
Cristina's Pizza Pie,"2385 Dundas St W Toronto, ON M6P 1X2 Canada ",0.0,794.7430675224331,43.664182,-79.449066
Pizza Nova,"2264 Dundas St W Toronto, ON M6R 1X3 Canada ",1.0,1056.403968303505,43.664182,-79.449066
Pizza Pizza,"1193 Bloor Street W Toronto, ON M6H 1N4 Canada ",2.8,976.5474320657779,43.664182,-79.449066
Papa Johns Pizza,"1269 College Street Toronto, ON M6H 1C5 Canada ",2.3,1671.0974758565262,43.664182,-79.449066
Pizza Best & Food,"1283 Bloor St W Toronto, ON M6H 1N7 Canada ",0.0,845.7751444585714,43.664182,-79.449066
Wing Machine & Gino's Pizza,"1158 Bloor Street W Toronto, ON M6H 1N1 Canada ",2.3,1111.0235718456997,43.664182,-79.449066
Gino's Pizza,"1158 Bloor Street W Suite 1149 Toronto, ON M6H 1N1 Canada ",1.9,1111.5424229910566,43.664182,-79.449066
Double Double Pizza Chicken,"1216 Dufferin St Toronto, ON M6H 4C1 Canada ",0.0,903.7087170733091,43.664182,-79.449066
Pizza Pizza,"1725 Bloor Street W Toronto, ON M6P 1B2 Canada ",2.3,1348.4699348878505,43.664182,-79.449066
241 Pizza,"1055 Bloor Street West Toronto, ON M6H 1M4 Canada ",2.9,1420.1753968541698,43.664182,-79.449066
Pizzaville,"1730 Bloor Street W Toronto, ON M6P 1B3 Canada ",2.4,1294.4594535704964,43.664182,-79.449066
Donatos Sports Cafe,"1310 St Clair Ave W Toronto, ON M6E 1C1 Canada ",0.0,1424.9312084097946,43.664182,-79.449066
Krzystof Jozwik,"1730 Bloor St W Toronto, ON M6P 1B3 Canada ",0.0,1293.6662332730716,43.664182,-79.449066
Nancy's Bar & Grill,"1215 Weston Rd York, ON M6M 4P7 Canada ",5.0,1772.9730756878494,43.698706949666914,-79.4756586460327
Mastro Nick Pizzeria & Restaurant,"1755 Keele St York, ON M6M 3W9 Canada ",2.2,1386.953499912351,43.698706949666914,-79.4756586460327
Triple Triple Pizza & Chicken,"2639 Eglinton Ave W York, ON M6M 1T6 Canada ",3.1,989.6413221454887,43.698706949666914,-79.4756586460327
Tudo’s Pizza House,"502 Trethewey Drive Unit 2 Toronto, ON M6M 4C2 Canada ",4.0,1027.997157702491,43.698706949666914,-79.4756586460327
City Pasta,"76 Densley Avenue Toronto, ON M6M 2R3 Canada ",0.0,816.004889944719,43.698706949666914,-79.4756586460327
Panzerotto Pizza,"2631 Eglinton Ave W York, ON M6M 1T6 Canada ",4.0,977.9794193692464,43.698706949666914,-79.4756586460327
244 Pizza & Wings,"1166 Weston Rd York, ON M6M 4P4 Canada ",3.6,1745.292766295987,43.698706949666914,-79.4756586460327
Alnoor Halal Pizza and Chicken,"2540 Eglinton Avenue W York, ON M6M 1T1 Canada ",4.0,908.4493834761897,43.698706949666914,-79.4756586460327
Domino's Pizza,"1200 Weston Road Toronto, ON M6M 4P4 Canada ",2.7,1778.2512196019934,43.698706949666914,-79.4756586460327
Pizza Pizza,"1393 Lawrence Avenue W Toronto, ON M6L 1A4 Canada ",2.5,1079.614768935438,43.698706949666914,-79.4756586460327
Pizza Hut,"1635 Lawrence Avenue Toronto, ON M6L 3C9 Canada ",1.7,1551.2525828514495,43.698706949666914,-79.4756586460327
Metro Pizza & Chicken,"1856 Keele Street Toronto, ON M6M 1T7 Canada ",2.5,903.8635627471218,43.698706949666914,-79.4756586460327
3 For 1 Pizza & Wings,"502 Trethewey Dr North York, ON M6M 4C2 Canada ",0.0,1027.997157702491,43.698706949666914,-79.4756586460327
Uncle Nick's Pizza,"1735 Keele St York, ON M6M 3W7 Canada ",3.0,1464.0717858138853,43.698706949666914,-79.4756586460327
Always 3 Pizza and Wings,"1148 Weston Rd York, ON M6N 3S4 Canada ",0.0,1735.3744153084244,43.698706949666914,-79.4756586460327
Fuoco Mio Panini,"521 Annette Street Toronto, ON M6P 1S1 Canada ",4.2,1057.012658433908,43.668496,-79.485426
Spuntini Street Eats,"514 Annette Street Toronto, ON M6P 1S3 Canada ",5.0,1022.5585891498376,43.668496,-79.485426
Sicily Pizza,"2438 St Clair Ave W Toronto, ON M6N 1L2 Canada ",4.3,227.81817390728258,43.668496,-79.485426
Annette Food Market,"240 Annette Street Toronto, ON M6P 1R1 Canada ",3.7,1326.9912509148053,43.668496,-79.485426
Venga Cucina,"3076 Dundas St W Toronto, ON M6P 1Z8 Canada ",4.1,1092.875743477406,43.668496,-79.485426
Queen Margherita Pizza - Baby Point,"785 Annette Street Toronto, ON M6S 2E4 Canada ",3.5,1162.2567564919427,43.668496,-79.485426
Zula Burger Pizza,"3011 Dundas Street W Toronto, ON M6P 1Z4 Canada ",4.0,1328.6659763575788,43.668496,-79.485426
Burattino Brick Oven Pizza,"3109 Dundas Street West Toronto, ON M6P 1Z9 Canada ",3.6,1056.1018133643447,43.668496,-79.485426
Little Caesars Pizza,"3408 Dundas Street W Toronto, ON M6S 2S1 Canada ",2.6,246.79094038826767,43.668496,-79.485426
North of Brooklyn,"511 Rogers Road Toronto, ON M6M 1B4 Canada ",4.0,2013.250791099034,43.668496,-79.485426
Pizza Hut,"2575 St Clair Avenue W Suite 3 Toronto, ON M6N 4Z5 Canada ",3.0,272.06561308999966,43.668496,-79.485426
Buddha Pie,"514B Annette Street Toronto, ON M6P 1S3 Canada ",3.5,1026.2034993075767,43.668496,-79.485426
Pizzeria Libretto,"3011 Dundas Street W Toronto, ON M6P 1Z4 Canada ",3.3,1328.6734955433278,43.668496,-79.485426
Pizza Nova,"3575 Dundas Street W Toronto, ON M6S 2S7 Canada ",2.0,544.2766766910983,43.668496,-79.485426
Dundas Pizza,"3088 Dundas Street W Toronto, ON M6P 1Z8 Canada ",4.0,1074.622606712448,43.668496,-79.485426
Cafe Santorini,"425 Jane St Toronto, ON M6S 3Z7 Canada ",3.0,1073.409081451473,43.668496,-79.485426
241 Pizza,"759 Jane Street Toronto, ON M6N 4N3 Canada ",2.5,723.7944336866162,43.668496,-79.485426
Pizza Nova,"577 Rogers Road Toronto, ON M6M Canada ",3.7,1871.8416780338719,43.668496,-79.485426
Pizza Pizza,"847 Jane Street Toronto, ON M6N 4C4 Canada ",0.0,1131.3696968805814,43.668496,-79.485426
Domino's Pizza,"344 High Park Avenue Toronto, ON M6P 2S7 Canada ",2.0,1246.5016338554713,43.668496,-79.485426
Papa Johns Pizza,"605 Rogers Road Toronto, ON M6M 1B9 Canada ",2.2,1839.9584438635984,43.668496,-79.485426
Beast Pizza,"96 Tecumseth Street Toronto, ON M6J 2H1 Canada ",4.0,315.2732597462602,43.64656806400965,-79.4076868902591
Earl's,"601 King Street W Toronto, ON M5V 1M5 Canada ",4.5,641.3278979223174,43.64656806400965,-79.4076868902591
Bar Poet,"1090 Queen Street W Toronto, ON M6J 1H7 Canada ",3.9,1220.1621210868545,43.64656806400965,-79.4076868902591
Carolina,"772 Dundas Street W Toronto, ON M6J 1V1 Canada ",4.2,617.492899022574,43.64656806400965,-79.4076868902591
Terroni,"720 Queen Street W Toronto, ON M6J 1E8 Canada ",3.4,122.60844997414698,43.64656806400965,-79.4076868902591
Burning Pizza,"615 Queen Street W Toronto, ON M5V 2B7 Canada ",5.0,421.900533869688,43.64656806400965,-79.4076868902591
The Parlour,"642 King St W Toronto, ON M5V 1M7 Canada ",3.7,542.4577816604296,43.64656806400965,-79.4076868902591
Midnight Arcade,"158 Augusta Avenue Floor 2 Toronto, ON M5T 2L5 Canada ",4.7,865.0688230700656,43.64656806400965,-79.4076868902591
North of Brooklyn Pizzeria,"650 1/2 Queen Street W Toronto, ON M6J 1E4 Canada ",3.5,97.32398761248855,43.64656806400965,-79.4076868902591
Georgian House,"147 Spadina Avenue Toronto, ON M5V 2L7 Canada ",4.5,979.7992485582773,43.64656806400965,-79.4076868902591
The Fourth Man In The Fire,"832 Dundas Street W Toronto, ON M6J 1V3 Canada ",3.9,590.7111126524211,43.64656806400965,-79.4076868902591
Morso Me,"850 King Street W Toronto, ON M5V 1P1 Canada ",4.8,413.3619320063368,43.64656806400965,-79.4076868902591
Pizza Wine Disco,"788 King Street W Toronto, ON M5V 1N6 Canada ",3.0,377.28707178644737,43.64656806400965,-79.4076868902591
Bridgette Bar,"423 Wellington Street W Toronto, ON M5V 1E7 Canada ",4.1,1031.3990724359455,43.64656806400965,-79.4076868902591
Pizzeria Libretto,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,762.2390747034566,43.64656806400965,-79.4076868902591
Pizza North,"669 Queen St W Toronto, ON M6J 1E6 Canada ",0.0,246.0559385653746,43.64656806400965,-79.4076868902591
The Good Son,"1096 Queen Street W Toronto, ON M6J 1H9 Canada ",3.8,1257.6868153851892,43.64656806400965,-79.4076868902591
Pizzeria Da Mario,"253 Augusta Avenue Toronto, ON M5T 2L8 Canada ",4.6,1052.2740994259452,43.64656806400965,-79.4076868902591
Pizza Karachi,"465 Queen Street W Toronto, ON M5V 2A9 Canada ",5.0,856.950217988631,43.64656806400965,-79.4076868902591
Pizzeria Badiali,"181 Dovercourt Road Toronto, ON M6J 3C6 Canada ",4.5,1254.3491781532366,43.64656806400965,-79.4076868902591
Prince Street Pizza,"472 Front Street Avenue West Toronto, ON M5V 0W1 Canada ",3.7,1065.4468263669116,43.64656806400965,-79.4076868902591
Taxim Kitchen & Bar,"566 Queen Street W Toronto, ON M5V 2B5 Canada ",0.0,355.8919501713565,43.64656806400965,-79.4076868902591
Levetto,"68 Sudbury Street Toronto, ON M6J 3S7 Canada ",4.1,1296.1363133459463,43.64656806400965,-79.4076868902591
PI CO.,"130 Spadina Avenue 2B Toronto, ON M5V 1X9 Canada ",4.1,917.874905391672,43.64656806400965,-79.4076868902591
Fusaro's Kitchen,"147 Spadina Avenue Toronto, ON M5V 2L7 Canada ",4.1,979.5834299496859,43.64656806400965,-79.4076868902591
Taverniti,"591 College Street Toronto, ON M6G 1B2 Canada ",4.0,1062.8786214557354,43.64656806400965,-79.4076868902591
Par-Tee Pong,"26 Duncan St 2nd Floor Toronto, ON M5V 2B8 Canada ",5.0,1511.1750027001738,43.64656806400965,-79.4076868902591
Pizza North,"669 Queen Street W Toronto, ON M6J 1E6 Canada ",4.5,246.24851098544295,43.64656806400965,-79.4076868902591
Pizzeria Popolo,"499 Richmond Street W Toronto, ON M5H 2N3 Canada ",0.0,664.5167955190726,43.64656806400965,-79.4076868902591
Ciao Pizzeria,"334 Dundas Street W Toronto, ON M5T 1G5 Canada ",4.6,1489.0849296165718,43.64656806400965,-79.4076868902591
Renaissance Pizza,"809 Dundas Street W Toronto, ON M6J 1V2 Canada ",4.7,573.1781344672459,43.64656806400965,-79.4076868902591
Danny’s Pizza Tavern,"611 College Street Toronto, ON M6G 1B5 Canada ",4.1,1080.3085175193437,43.64656806400965,-79.4076868902591
Pizzeria Libretto,"221 Ossington Avenue Toronto, ON M6J 2Z8 Canada ",4.0,1053.6785194451236,43.64656806400965,-79.4076868902591
Cafe Diplomatico Restaurant & Pizzeria,"594 College St Toronto, ON M6G 1B3 Canada ",3.2,1081.4783117168954,43.64656806400965,-79.4076868902591
Freshslice Pizza,"744 King Street W Toronto, ON M5V 1N3 Canada ",2.9,402.2211077944628,43.64656806400965,-79.4076868902591
Jz's Pizza,"232 Wellington Street W Toronto, ON M5V 3W1 Canada ",4.1,1454.065746031561,43.64656806400965,-79.4076868902591
King Taps,"620 King St West Suite 101 Toronto, ON M5V 1M6 Canada ",4.5,579.1026005257321,43.64656806400965,-79.4076868902591
Queen Margherita Pizza,"772 Dundas Street West Toronto, ON M6J 1V1 Canada ",3.6,615.7360037207977,43.64656806400965,-79.4076868902591
6ix Pizzas,"638 Queen Street W Toronto, ON M6J 1E4 Canada ",1.8,137.95636457123635,43.64656806400965,-79.4076868902591
Nodo Liberty,"120 Lynn Williams Street Toronto, ON M4M 1L4 Canada ",3.9,1160.4131417670926,43.64656806400965,-79.4076868902591
Four Brothers Pizza,"540 King Street W Toronto, ON M5V 1M3 Canada ",4.1,789.4050639854385,43.64656806400965,-79.4076868902591
Pizza Pizza,"655 Queen Street W Toronto, ON M6J 1E6 Canada ",2.7,284.32014481467166,43.64656806400965,-79.4076868902591
Mel's Real Good Pizza,"170 Princes Boulevard Toronto, ON M6K 3C3 Canada ",4.7,1639.1514146313725,43.64656806400965,-79.4076868902591
Super Point,"184 Ossington Avenue Toronto, ON M6J 2Z7 Canada ",3.4,1063.8967445033236,43.64656806400965,-79.4076868902591
Maker Pizza,"59 Cameron Street Toronto, ON M5T 2H1 Canada ",3.8,882.5844075824452,43.64656806400965,-79.4076868902591
Pizzeria Via Mercanti,"188 Augusta Avenue Toronto, ON M5T 1M1 Canada ",3.7,952.539775745707,43.64656806400965,-79.4076868902591
Ladybug Tavern,"890 College Street Toronto, ON M6H 1A3 Canada ",4.3,1630.984174775965,43.64656806400965,-79.4076868902591
Tav's Gnocchi Pizza Bar,"589 College St Toronto, ON M6G 1B2 Canada ",3.9,1059.5379250767367,43.64656806400965,-79.4076868902591
Clandestino wine bar,"1183 Dundas Street W Toronto, ON M6J 1X3 Canada ",4.4,1187.5485722393475,43.64656806400965,-79.4076868902591
Bitondo's Pizzeria,"11 Clinton Street Toronto, ON M6J 2N7 Canada ",4.0,954.4598788564363,43.64656806400965,-79.4076868902591
Casa Di Giorgios,"1646 Queen St E Toronto, ON M4L 1G3 Canada ",3.7,451.6335075745988,43.662771,-79.315223
Tulia Osteria,"1402 Queen Street E Toronto, ON M4L 1C9 Canada ",4.2,762.5897666966915,43.662771,-79.315223
Descendant Detroit Style Pizza,"1168 Queen Street E Toronto, ON M4M 1L5 Canada ",4.5,1382.1021003438439,43.662771,-79.315223
Pizzeria No.900,"1987 Queen Street E Toronto, ON M4L 1J1 Canada ",4.5,1459.4096932129164,43.662771,-79.315223
Mattachioni,"1501 Gerrard St E Toronto, ON M4L 2A4 Canada ",4.1,1152.6173608594825,43.662771,-79.315223
Blondies,"1555 Dundas Street E Toronto, ON M4L 1K9 Canada ",3.7,1290.7646839002437,43.662771,-79.315223
6ix Pizzas,"2070 Queen Street E Toronto, ON M4E 1C9 Canada ",3.1,1714.0547929494874,43.662771,-79.315223
Maestro Omar’s Gourmet Pizza,"66 Kingston Road Toronto, ON M4L 1S4 Canada ",3.4,745.1055997339297,43.662771,-79.315223
Pizza Nova,"1614 Queen Street E Toronto, ON M4L 1G4 Canada ",2.7,427.87881848237623,43.662771,-79.315223
Pizza Nova,"1928 Queen Street E Toronto, ON M4L 1H5 Canada ",2.8,1179.932960295516,43.662771,-79.315223
Pizza Pizza,"1252 Gerrard Street E Toronto, ON M4L 1Y6 Canada ",2.0,1390.8899115348229,43.662771,-79.315223
Pizzaville,"1971 Queen Street E Toronto, ON M4L 1H9 Canada ",2.0,1355.9546914725452,43.662771,-79.315223
Pizza Time,"1515 Gerrard St E Toronto, ON M4L 2A4 Canada ",0.0,1157.3560692485526,43.662771,-79.315223
Double Double Pizza Chicken,"1928 Queen St E Toronto, ON M4L 1H5 Canada ",0.0,1179.932960295516,43.662771,-79.315223
Papa Johns Pizza,"2448 1/2 Kingston Road Scarborough, ON M1N 1T9 Canada ",3.0,379.75261055160496,43.70241858146351,-79.2563167072858
Pizzaville,"2228 Kingston Road Scarborough, ON M1N 1T9 Canada ",3.0,336.7827584403058,43.70241858146351,-79.2563167072858
Domino's Pizza,"2247 Kingston Road Scarborough, ON M1N 1T8 Canada ",2.3,499.07630350712475,43.70241858146351,-79.2563167072858
2122561 Pizza,"2258 Kingston Rd Scarborough, ON M1N 1T9 Canada ",0.0,410.81025187495095,43.70241858146351,-79.2563167072858
Riviera Pizza,"2258 Kingston Rd Scarborough, ON M1N 1T9 Canada ",0.0,410.81025187495095,43.70241858146351,-79.2563167072858
Enrico's Pizza,"1736 Kingston Road Scarborough, ON M1N 1S9 Canada ",3.4,1150.0718180384724,43.70241858146351,-79.2563167072858
Pizza Pizza,"474 Danforth Road Scarborough, ON M1K 1C6 Canada ",1.0,1138.6850536117727,43.70241858146351,-79.2563167072858
Pizza Hut,"462 Birchmount Road Unit 56 Scarborough, ON M1K 1N8 Canada ",3.2,1131.3296284923917,43.70241858146351,-79.2563167072858
Little Caesar's Pizza,"2475 Kingston Rd E Unit 115 Toronto, ON M1N 1V4 Canada ",2.7,1046.3865105660607,43.70241858146351,-79.2563167072858
Monte Bianco Italian Cuisine,"1201 Bloor Street W Toronto, ON M6H 1N4 Canada ",4.6,95.17213417955453,43.658739,-79.440691
Bar Sugo,"1279 Bloor Street W Toronto, ON M6H 1N7 Canada ",4.5,136.2724123519617,43.658739,-79.440691
Conzo's Pizza,"1279 Bloor Street W Toronto, ON M6H 1N7 Canada ",4.5,134.68985321021242,43.658739,-79.440691
Chito's Pizza,"1308 Bloor Street W Toronto, ON M6H 1N9 Canada ",3.9,148.83220036904729,43.658739,-79.440691
Pizza Hut,"922 Bloor Street W Toronto, ON M6H 1L4 Canada ",5.0,1150.72114006086,43.658739,-79.440691
North Of Brooklyn,"229 Geary Avenue Toronto, ON M6H 2C1 Canada ",3.8,1172.6954140027985,43.658739,-79.440691
Spaccio West,"128A Sterling Road Toronto, ON M6R 2B7 Canada ",3.3,669.2581521840447,43.658739,-79.440691
Ladybug Tavern,"890 College Street Toronto, ON M6H 1A3 Canada ",4.3,1357.1523802667514,43.658739,-79.440691
Gram’s Pizza,"1640 Dupont Street Unit 3 Toronto, ON M6R 1B3 Canada ",4.4,1390.7968059300572,43.658739,-79.440691
Mac's Pizza,"759 Dovercourt Road Toronto, ON M6H 2X1 Canada ",4.3,960.1124650645525,43.658739,-79.440691
Pizzeria Badiali,"181 Dovercourt Road Toronto, ON M6J 3C6 Canada ",4.5,1985.8959647164656,43.658739,-79.440691
Pizza Pizza,"1193 Bloor Street W Toronto, ON M6H 1N4 Canada ",2.8,108.36793084122795,43.658739,-79.440691
Levant Pizza,"899 Bloor Street W Toronto, ON M6H 1L2 Canada ",4.4,1213.0324779653697,43.658739,-79.440691
Acute Pizzeria,"1745 Dundas Street W Toronto, ON M6K 1V4 Canada ",4.0,967.1299022530336,43.658739,-79.440691
Mattachioni,"1617 Dupont Street Toronto, ON M6P 3S8 Canada ",4.1,1336.2116965471694,43.658739,-79.440691
Wing Machine,"1308 Bloor Street West Toronto, ON M6H 1N9 Canada ",4.0,147.65826747588414,43.658739,-79.440691
Wing Machine & Gino's Pizza,"1158 Bloor Street W Toronto, ON M6H 1N1 Canada ",2.3,336.9299905580646,43.658739,-79.440691
Gino's Pizza,"1158 Bloor Street W Suite 1149 Toronto, ON M6H 1N1 Canada ",1.9,337.48034984147563,43.658739,-79.440691
Maker Pizza,"995 Bloor Street W Toronto, ON M6H 1M1 Canada ",3.9,894.3766799497321,43.658739,-79.440691
Pizzeria Defina,"321 Roncesvalles Ave Toronto, ON M6R 2M6 Canada ",4.1,1327.3574870656987,43.658739,-79.440691
Tony's & Nick's Place,"1470 Dundas Street W Toronto, ON M6J 1Y6 Canada ",3.6,1267.638312356607,43.658739,-79.440691
Defina Wood Fired,"1485 Dupont Street Toronto, ON M6P 3S2 Canada ",3.7,1099.4994324096822,43.658739,-79.440691
Pizza Best & Food,"1283 Bloor St W Toronto, ON M6H 1N7 Canada ",0.0,147.96105100913536,43.658739,-79.440691
Ambassador Pizza,"946 Bloor Street W Toronto, ON M6H 1L6 Canada ",4.2,1045.9982190167882,43.658739,-79.440691
Big Trouble Pizza,"191 Geary Avenue Toronto, ON M6H 2C1 Canada ",4.9,1245.8464955625568,43.658739,-79.440691
SlowSouth Pizza,"1588 Dundas Street W Toronto, ON M6K 1T8 Canada ",4.1,1088.4240853177134,43.658739,-79.440691
Brass Taps Pizza Pub,"934 College St Toronto, ON M6H 1A4 Canada ",3.4,1291.0515328533243,43.658739,-79.440691
Fantasy Kitchen,"2385 Dundas Street W Toronto, ON M6P 1X2 Canada ",5.0,1002.102989969358,43.658739,-79.440691
Juniors Pizza,"2243 Dundas Street W Toronto, ON M6R 1X6 Canada ",4.1,1047.2156032974158,43.658739,-79.440691
241 Pizza,"1055 Bloor Street West Toronto, ON M6H 1M4 Canada ",2.9,712.003812714319,43.658739,-79.440691
Papa Johns Pizza,"1269 College Street Toronto, ON M6H 1C5 Canada ",2.3,878.7383928160397,43.658739,-79.440691
King Slice,"1598 Bloor St W Toronto, ON M6P 1A7 Canada ",3.3,1188.5261985435639,43.658739,-79.440691
Amato Real Pizza,"2385 Dundas Street W Toronto, ON M6P 1X2 Canada ",2.6,1001.627375012441,43.658739,-79.440691
Domino's Pizza,"1671 Dundas Street W Toronto, ON M6K 1V2 Canada ",1.3,1031.5220429581962,43.658739,-79.440691
Pizza Nova,"2264 Dundas St W Toronto, ON M6R 1X3 Canada ",1.0,986.4505494257869,43.658739,-79.440691
Yummy Pizza,"1745 Dundas Street W Toronto, ON M6K 1V4 Canada ",3.3,976.8980904089248,43.658739,-79.440691
Ambassador Tavern,"946 Bloor Street W Toronto, ON M6H 1L6 Canada ",3.5,1054.7747429259066,43.658739,-79.440691
Double Double Pizza Chicken,"1216 Dufferin St Toronto, ON M6H 4C1 Canada ",0.0,816.5735652397403,43.658739,-79.440691
Domino's Pizza,"1549 Dupont Street Toronto, ON M6P 3S5 Canada ",1.6,1199.8065712997545,43.658739,-79.440691
Pizza Del Arte,"899 Bloor Street W Toronto, ON M6H 1L2 Canada ",2.8,1213.0324779653697,43.658739,-79.440691
Pizzaiolo - The Pizza Maker's Pizza,"383 Roncesvalles Avenue Toronto, ON M6R 2M8 Canada ",2.4,1212.1053901520975,43.658739,-79.440691
Cristina's Pizza Pie,"2385 Dundas St W Toronto, ON M6P 1X2 Canada ",0.0,1001.627375012441,43.658739,-79.440691
Pizza Hut,"922 Bloor Street W Toronto, ON M6H 1L4 Canada ",1.5,1150.704952471676,43.658739,-79.440691
Pizzaville,"1730 Bloor Street W Toronto, ON M6P 1B3 Canada ",2.4,1544.9039371283782,43.658739,-79.440691
Panzerotto & Pizza 2 For 1,"1590 Dundas Street W Toronto, ON M6K 1T8 Canada ",0.0,1081.0454787473866,43.658739,-79.440691
Telepizza,"836 College St Toronto, ON M6H 1A2 Canada ",3.0,1498.5409901441642,43.658739,-79.440691
Krzystof Jozwik,"1730 Bloor St W Toronto, ON M6P 1B3 Canada ",0.0,1544.1918317555999,43.658739,-79.440691
Cafe Roma,"807 Street Clair Avenue W Toronto, ON M6C 1B9 Canada ",4.3,463.46400752150635,43.678177,-79.435364
Salto Restaurant,"1138 Davenport Road Toronto, ON M6G 2C6 Canada ",4.3,515.4058301741364,43.678177,-79.435364
North Of Brooklyn,"229 Geary Avenue Toronto, ON M6H 2C1 Canada ",3.8,1041.020251560512,43.678177,-79.435364
Marcello’s pizzeria,"1163 Saint Clair Avenue W Toronto, ON M6E 1B2 Canada ",3.8,580.2769419266679,43.678177,-79.435364
Little Caesars,"840 St Clair Ave W Toronto, ON M6C 0A4 Canada ",0.0,395.300168785589,43.678177,-79.435364
Slice Of Toronto,"968 St. Clair Avenue W Toronto, ON M6E 1A1 Canada ",5.0,179.46296079258977,43.678177,-79.435364
Pizza e Pazzi,"1182 St Clair Avenue W Toronto, ON M6E 1B4 Canada ",3.8,683.4416129431484,43.678177,-79.435364
Uai Pizzeria and Restaurant,"1262 Street Clair Avenue W Toronto, ON M6E 1B9 Canada ",3.7,912.733681983939,43.678177,-79.435364
Ferro Bar & Cafe,"769 Saint Clair Avenue W Toronto, ON M6C 1B4 Canada ",3.6,626.7331259737759,43.678177,-79.435364
Freshslice Pizza,"1106 St Clair Avenue W Toronto, ON M6E 1A7 Canada ",0.0,420.35363351948877,43.678177,-79.435364
Pizza Pizza,"950 St. Clair Avenue W Toronto, ON M6E 1A1 Canada ",2.5,179.80512635579413,43.678177,-79.435364
Hot Slice Pizza,"1383 Davenport Rd Toronto, ON M6H 2H6 Canada ",0.0,754.2479018970341,43.678177,-79.435364
Big Trouble Pizza,"191 Geary Avenue Toronto, ON M6H 2C1 Canada ",4.9,958.1581766829753,43.678177,-79.435364
Oakwood Pizzeria,"434 Oakwood Avenue York, ON M6E 2W5 Canada ",3.4,1263.3566444264184,43.678177,-79.435364
FBI Pizza,"1248 St Clair Avenue W Toronto, ON M6E 1B7 Canada ",4.5,851.8873365320001,43.678177,-79.435364
Lambada Bar & Restaurant,"962 St Clair Ave W Toronto, ON M6E 1A1 Canada ",0.0,182.85663986666177,43.678177,-79.435364
Pizzaiolo,"1160 St Clair Avenue W Toronto, ON M6E 1B3 Canada ",2.8,592.5438381145217,43.678177,-79.435364
241 Pizza,"1383 Davenport Road Toronto, ON M6H 2H6 Canada ",3.6,750.5797174230113,43.678177,-79.435364
Zaza Espresso Bar,"775 Saint Clair Avenue W Toronto, ON M6C 1B7 Canada ",3.6,593.1088714300658,43.678177,-79.435364
